DayPartKey,RespondentID,CityID,DayPart,VisitFreq,Year,dwh_create_date
7054,374078,4,2 PM - before 5 PM,4,2018,2025-09-19 16:08:15.290000000
7055,374079,4,5 PM - before 9 PM,2,2018,2025-09-19 16:08:15.290000000
7056,374079,4,9 AM - before 11 AM,3,2018,2025-09-19 16:08:15.290000000
7057,374079,4,Before 9 AM,12,2018,2025-09-19 16:08:15.290000000
7058,374080,4,5 PM - before 9 PM,2,2018,2025-09-19 16:08:15.290000000
7059,374080,4,2 PM - before 5 PM,2,2018,2025-09-19 16:08:15.290000000
7060,374275,2,11 AM - before 2 PM,1,2018,2025-09-19 16:08:15.290000000
7061,374275,2,2 PM - before 5 PM,1,2018,2025-09-19 16:08:15.290000000
7062,374276,2,5 PM - before 9 PM,6,2018,2025-09-19 16:08:15.290000000
7063,374277,2,9 PM or later,1,2018,2025-09-19 16:08:15.290000000
7064,374277,2,5 PM - before 9 PM,1,2018,2025-09-19 16:08:15.290000000
7065,374278,2,5 PM - before 9 PM,1,2018,2025-09-19 16:08:15.290000000
7066,374278,2,2 PM - before 5 PM,1,2018,2025-09-19 16:08:15.290000000
7067,374279,2,5 PM - before 9 PM,4,2018,2025-09-19 16:08:15.290000000
7068,374282,4,5 PM - before 9 PM,8,2018,2025-09-19 16:08:15.290000000
7069,374331,2,Before 9 AM,14,2018,2025-09-19 16:08:15.290000000
7070,374331,2,5 PM - before 9 PM,2,2018,2025-09-19 16:08:15.290000000
7071,374332,2,5 PM - before 9 PM,4,2018,2025-09-19 16:08:15.290000000
7072,374332,2,Before 9 AM,6,2018,2025-09-19 16:08:15.290000000
7073,374333,2,5 PM - before 9 PM,2,2018,2025-09-19 16:08:15.290000000
7074,374334,2,5 PM - before 9 PM,6,2018,2025-09-19 16:08:15.290000000
7075,374362,2,Before 9 AM,1,2018,2025-09-19 16:08:15.290000000
7076,374363,2,5 PM - before 9 PM,6,2018,2025-09-19 16:08:15.290000000
7077,374364,2,Before 9 AM,24,2018,2025-09-19 16:08:15.290000000
7078,374365,2,Before 9 AM,12,2018,2025-09-19 16:08:15.290000000
7079,374365,2,5 PM - before 9 PM,2,2018,2025-09-19 16:08:15.290000000
7080,374365,2,2 PM - before 5 PM,2,2018,2025-09-19 16:08:15.290000000
7081,374691,5,Before 9 AM,11,2018,2025-09-19 16:08:15.290000000
7082,374691,5,5 PM - before 9 PM,6,2018,2025-09-19 16:08:15.290000000
7083,374727,5,Before 9 AM,2,2018,2025-09-19 16:08:15.290000000
7084,374856,5,Before 9 AM,2,2018,2025-09-19 16:08:15.290000000
7085,374856,5,2 PM - before 5 PM,1,2018,2025-09-19 16:08:15.290000000
7086,374856,5,9 AM - before 11 AM,N/A,2018,2025-09-19 16:08:15.290000000
7087,375194,5,Before 9 AM,11,2018,2025-09-19 16:08:15.290000000
7088,375271,5,Before 9 AM,N/A,2018,2025-09-19 16:08:15.290000000
7089,375271,5,2 PM - before 5 PM,N/A,2018,2025-09-19 16:08:15.290000000
7090,375271,5,5 PM - before 9 PM,N/A,2018,2025-09-19 16:08:15.290000000
7091,375500,5,Before 9 AM,16,2018,2025-09-19 16:08:15.290000000
7092,375504,5,9 AM - before 11 AM,6,2018,2025-09-19 16:08:15.290000000
7093,375504,5,2 PM - before 5 PM,10,2018,2025-09-19 16:08:15.290000000
7094,375678,5,5 PM - before 9 PM,1,2018,2025-09-19 16:08:15.290000000
7095,375678,5,Before 9 AM,2,2018,2025-09-19 16:08:15.290000000
7096,375849,5,5 PM - before 9 PM,2,2018,2025-09-19 16:08:15.290000000
7097,375849,5,Before 9 AM,18,2018,2025-09-19 16:08:15.290000000
7098,375856,5,Before 9 AM,16,2018,2025-09-19 16:08:15.290000000
7099,375991,5,Before 9 AM,30,2018,2025-09-19 16:08:15.290000000
7100,376026,5,Before 9 AM,2,2018,2025-09-19 16:08:15.290000000
7101,376026,5,5 PM - before 9 PM,3,2018,2025-09-19 16:08:15.290000000
7102,376082,3,Before 9 AM,N/A,2018,2025-09-19 16:08:15.290000000
7103,376083,3,Before 9 AM,N/A,2018,2025-09-19 16:08:15.290000000
7104,376176,5,Before 9 AM,N/A,2018,2025-09-19 16:08:15.290000000
7105,376176,5,9 AM - before 11 AM,N/A,2018,2025-09-19 16:08:15.290000000
7106,376693,5,2 PM - before 5 PM,4,2018,2025-09-19 16:08:15.290000000
7107,376693,5,Before 9 AM,4,2018,2025-09-19 16:08:15.290000000
7108,376724,5,Before 9 AM,25,2018,2025-09-19 16:08:15.290000000
7109,376744,5,Before 9 AM,18,2018,2025-09-19 16:08:15.290000000
7110,376744,5,9 AM - before 11 AM,13,2018,2025-09-19 16:08:15.290000000
7111,376744,5,9 PM or later,15,2018,2025-09-19 16:08:15.290000000
7112,376744,5,5 PM - before 9 PM,5,2018,2025-09-19 16:08:15.290000000
7113,376855,5,Before 9 AM,6,2018,2025-09-19 16:08:15.290000000
7114,376992,5,Before 9 AM,7,2018,2025-09-19 16:08:15.290000000
7115,377074,3,5 PM - before 9 PM,16,2018,2025-09-19 16:08:15.290000000
7116,377177,5,5 PM - before 9 PM,11,2018,2025-09-19 16:08:15.290000000
7117,377250,5,Before 9 AM,24,2018,2025-09-19 16:08:15.290000000
7118,377402,1,5 PM - before 9 PM,2,2018,2025-09-19 16:08:15.290000000
7119,377402,1,9 AM - before 11 AM,1,2018,2025-09-19 16:08:15.290000000
7120,377783,1,5 PM - before 9 PM,2,2018,2025-09-19 16:08:15.290000000
7121,377784,1,2 PM - before 5 PM,N/A,2018,2025-09-19 16:08:15.290000000
7122,377785,1,5 PM - before 9 PM,2,2018,2025-09-19 16:08:15.290000000
7123,377786,2,5 PM - before 9 PM,2,2018,2025-09-19 16:08:15.290000000
7124,377786,2,2 PM - before 5 PM,6,2018,2025-09-19 16:08:15.290000000
7125,377849,3,Before 9 AM,24,2018,2025-09-19 16:08:15.290000000
7126,377930,3,Before 9 AM,4,2018,2025-09-19 16:08:15.290000000
7127,378154,3,5 PM - before 9 PM,5,2018,2025-09-19 16:08:15.290000000
7128,378334,3,5 PM - before 9 PM,6,2018,2025-09-19 16:08:15.290000000
7129,378350,5,5 PM - before 9 PM,14,2018,2025-09-19 16:08:15.290000000
7130,378350,5,Before 9 AM,16,2018,2025-09-19 16:08:15.290000000
7131,378362,5,Before 9 AM,3,2018,2025-09-19 16:08:15.290000000
7132,378382,2,11 AM - before 2 PM,2,2018,2025-09-19 16:08:15.290000000
7133,378382,2,Before 9 AM,22,2018,2025-09-19 16:08:15.290000000
7134,378433,5,Before 9 AM,10,2018,2025-09-19 16:08:15.290000000
7135,378433,5,5 PM - before 9 PM,10,2018,2025-09-19 16:08:15.290000000
7136,378582,5,Before 9 AM,25,2018,2025-09-19 16:08:15.290000000
7137,378613,2,5 PM - before 9 PM,4,2018,2025-09-19 16:08:15.290000000
7138,378651,5,Before 9 AM,17,2018,2025-09-19 16:08:15.290000000
7139,378651,5,5 PM - before 9 PM,6,2018,2025-09-19 16:08:15.290000000
7140,378651,5,11 AM - before 2 PM,12,2018,2025-09-19 16:08:15.290000000
7141,378653,5,Before 9 AM,2,2018,2025-09-19 16:08:15.290000000
7142,378653,5,5 PM - before 9 PM,2,2018,2025-09-19 16:08:15.290000000
7143,378669,5,Before 9 AM,13,2018,2025-09-19 16:08:15.290000000
7144,378872,1,5 PM - before 9 PM,2,2018,2025-09-19 16:08:15.290000000
7145,378872,1,9 PM or later,3,2018,2025-09-19 16:08:15.290000000
7146,378873,1,5 PM - before 9 PM,3,2018,2025-09-19 16:08:15.290000000
7147,378873,1,9 PM or later,2,2018,2025-09-19 16:08:15.290000000
7148,378873,1,Before 9 AM,1,2018,2025-09-19 16:08:15.290000000
7149,378874,1,5 PM - before 9 PM,3,2018,2025-09-19 16:08:15.290000000
7150,378874,1,9 PM or later,3,2018,2025-09-19 16:08:15.290000000
7151,378875,1,9 PM or later,3,2018,2025-09-19 16:08:15.290000000
7152,378875,1,5 PM - before 9 PM,3,2018,2025-09-19 16:08:15.290000000
7153,378875,1,Before 9 AM,2,2018,2025-09-19 16:08:15.290000000
7154,378877,1,9 PM or later,2,2018,2025-09-19 16:08:15.290000000
7155,378877,1,5 PM - before 9 PM,3,2018,2025-09-19 16:08:15.290000000
7156,378878,1,Before 9 AM,2,2018,2025-09-19 16:08:15.290000000
7157,378878,1,9 PM or later,2,2018,2025-09-19 16:08:15.290000000
7158,378878,1,5 PM - before 9 PM,2,2018,2025-09-19 16:08:15.290000000
7159,378879,1,9 PM or later,4,2018,2025-09-19 16:08:15.290000000
7160,378879,1,5 PM - before 9 PM,3,2018,2025-09-19 16:08:15.290000000
7161,379200,5,5 PM - before 9 PM,5,2018,2025-09-19 16:08:15.290000000
7162,379240,5,Before 9 AM,25,2018,2025-09-19 16:08:15.290000000
7163,379249,5,Before 9 AM,4,2018,2025-09-19 16:08:15.290000000
7164,379336,5,5 PM - before 9 PM,4,2018,2025-09-19 16:08:15.290000000
7165,379336,5,Before 9 AM,3,2018,2025-09-19 16:08:15.290000000
7166,379368,5,Before 9 AM,30,2018,2025-09-19 16:08:15.290000000
7167,379368,5,11 AM - before 2 PM,6,2018,2025-09-19 16:08:15.290000000
7168,379371,2,2 PM - before 5 PM,8,2018,2025-09-19 16:08:15.290000000
7169,379371,2,Before 9 AM,12,2018,2025-09-19 16:08:15.290000000
7170,379371,2,11 AM - before 2 PM,4,2018,2025-09-19 16:08:15.290000000
7171,379451,3,Before 9 AM,13,2018,2025-09-19 16:08:15.290000000
7172,379451,3,11 AM - before 2 PM,12,2018,2025-09-19 16:08:15.290000000
7173,379569,3,Before 9 AM,N/A,2018,2025-09-19 16:08:15.290000000
7174,379570,3,Before 9 AM,26,2018,2025-09-19 16:08:15.290000000
7175,379571,3,Before 9 AM,N/A,2018,2025-09-19 16:08:15.290000000
7176,379572,3,Before 9 AM,5,2018,2025-09-19 16:08:15.290000000
7177,379573,3,Before 9 AM,10,2018,2025-09-19 16:08:15.290000000
7178,379615,5,9 AM - before 11 AM,4,2018,2025-09-19 16:08:15.290000000
7179,379722,6,5 PM - before 9 PM,1,2018,2025-09-19 16:08:15.290000000
7180,379818,5,9 AM - before 11 AM,4,2018,2025-09-19 16:08:15.290000000
7181,379818,5,Before 9 AM,4,2018,2025-09-19 16:08:15.290000000
7182,379818,5,9 PM or later,4,2018,2025-09-19 16:08:15.290000000
7183,379818,5,2 PM - before 5 PM,6,2018,2025-09-19 16:08:15.290000000
7184,379818,5,11 AM - before 2 PM,5,2018,2025-09-19 16:08:15.290000000
7185,379818,5,5 PM - before 9 PM,6,2018,2025-09-19 16:08:15.290000000
7186,379845,6,5 PM - before 9 PM,3,2018,2025-09-19 16:08:15.290000000
7187,379869,1,5 PM - before 9 PM,3,2018,2025-09-19 16:08:15.290000000
7188,379869,1,9 PM or later,N/A,2018,2025-09-19 16:08:15.290000000
7189,379914,5,5 PM - before 9 PM,2,2018,2025-09-19 16:08:15.290000000
7190,379914,5,9 AM - before 11 AM,2,2018,2025-09-19 16:08:15.290000000
7191,380040,5,Before 9 AM,25,2018,2025-09-19 16:08:15.290000000
7192,380067,5,Before 9 AM,25,2018,2025-09-19 16:08:15.290000000
7193,380089,3,Before 9 AM,5,2018,2025-09-19 16:08:15.290000000
7194,380205,5,5 PM - before 9 PM,5,2018,2025-09-19 16:08:15.290000000
7195,380205,5,9 AM - before 11 AM,2,2018,2025-09-19 16:08:15.290000000
7196,380213,5,Before 9 AM,2,2018,2025-09-19 16:08:15.290000000
7197,380213,5,9 AM - before 11 AM,N/A,2018,2025-09-19 16:08:15.290000000
7198,380319,5,11 AM - before 2 PM,6,2018,2025-09-19 16:08:15.290000000
7199,380319,5,5 PM - before 9 PM,19,2018,2025-09-19 16:08:15.290000000
7200,380330,5,Before 9 AM,1,2018,2025-09-19 16:08:15.290000000
7201,380330,5,11 AM - before 2 PM,2,2018,2025-09-19 16:08:15.290000000
7202,380332,5,Before 9 AM,N/A,2018,2025-09-19 16:08:15.290000000
7203,380362,3,Before 9 AM,5,2018,2025-09-19 16:08:15.290000000
7204,380365,6,5 PM - before 9 PM,4,2018,2025-09-19 16:08:15.290000000
7205,380522,5,9 AM - before 11 AM,12,2018,2025-09-19 16:08:15.290000000
7206,380570,5,2 PM - before 5 PM,4,2018,2025-09-19 16:08:15.290000000
7207,380570,5,9 AM - before 11 AM,4,2018,2025-09-19 16:08:15.290000000
7208,380658,5,5 PM - before 9 PM,2,2018,2025-09-19 16:08:15.290000000
7209,380658,5,11 AM - before 2 PM,5,2018,2025-09-19 16:08:15.290000000
7210,380658,5,Before 9 AM,7,2018,2025-09-19 16:08:15.290000000
7211,380659,5,5 PM - before 9 PM,3,2018,2025-09-19 16:08:15.290000000
7212,380659,5,11 AM - before 2 PM,1,2018,2025-09-19 16:08:15.290000000
7213,380668,5,Before 9 AM,20,2018,2025-09-19 16:08:15.290000000
7214,380670,5,Before 9 AM,25,2018,2025-09-19 16:08:15.290000000
7215,380814,5,9 AM - before 11 AM,3,2018,2025-09-19 16:08:15.290000000
7216,380814,5,2 PM - before 5 PM,3,2018,2025-09-19 16:08:15.290000000
7217,380837,2,2 PM - before 5 PM,3,2018,2025-09-19 16:08:15.290000000
7218,380837,2,9 AM - before 11 AM,1,2018,2025-09-19 16:08:15.290000000
7219,380839,2,5 PM - before 9 PM,1,2018,2025-09-19 16:08:15.290000000
7220,380839,2,9 AM - before 11 AM,23,2018,2025-09-19 16:08:15.290000000
7221,380884,5,Before 9 AM,25,2018,2025-09-19 16:08:15.290000000
7222,380900,5,5 PM - before 9 PM,20,2018,2025-09-19 16:08:15.290000000
7223,381311,1,5 PM - before 9 PM,N/A,2018,2025-09-19 16:08:15.290000000
7224,381311,1,9 PM or later,1,2018,2025-09-19 16:08:15.290000000
7225,381312,1,9 PM or later,2,2018,2025-09-19 16:08:15.290000000
7226,381313,1,9 PM or later,1,2018,2025-09-19 16:08:15.290000000
7227,381313,1,5 PM - before 9 PM,1,2018,2025-09-19 16:08:15.290000000
7228,381314,1,Before 9 AM,N/A,2018,2025-09-19 16:08:15.290000000
7229,381315,1,Before 9 AM,N/A,2018,2025-09-19 16:08:15.290000000
7230,381316,1,5 PM - before 9 PM,1,2018,2025-09-19 16:08:15.290000000
7231,381317,1,5 PM - before 9 PM,2,2018,2025-09-19 16:08:15.290000000
7232,381389,1,5 PM - before 9 PM,N/A,2018,2025-09-19 16:08:15.290000000
7233,381389,1,9 PM or later,N/A,2018,2025-09-19 16:08:15.290000000
7234,381390,1,5 PM - before 9 PM,2,2018,2025-09-19 16:08:15.290000000
7235,381390,1,9 PM or later,2,2018,2025-09-19 16:08:15.290000000
7236,381391,1,9 PM or later,N/A,2018,2025-09-19 16:08:15.290000000
7237,381391,1,5 PM - before 9 PM,N/A,2018,2025-09-19 16:08:15.290000000
7238,381392,1,9 AM - before 11 AM,2,2018,2025-09-19 16:08:15.290000000
7239,381392,1,5 PM - before 9 PM,2,2018,2025-09-19 16:08:15.290000000
7240,381393,1,5 PM - before 9 PM,2,2018,2025-09-19 16:08:15.290000000
7241,381393,1,9 PM or later,2,2018,2025-09-19 16:08:15.290000000
7242,381394,1,5 PM - before 9 PM,1,2018,2025-09-19 16:08:15.290000000
7243,381394,1,9 AM - before 11 AM,1,2018,2025-09-19 16:08:15.290000000
7244,381395,1,9 PM or later,2,2018,2025-09-19 16:08:15.290000000
7245,381395,1,5 PM - before 9 PM,2,2018,2025-09-19 16:08:15.290000000
7246,381396,1,5 PM - before 9 PM,N/A,2018,2025-09-19 16:08:15.290000000
7247,381396,1,9 PM or later,N/A,2018,2025-09-19 16:08:15.290000000
7248,381398,1,5 PM - before 9 PM,3,2018,2025-09-19 16:08:15.290000000
7249,381398,1,9 PM or later,3,2018,2025-09-19 16:08:15.290000000
7250,381463,1,5 PM - before 9 PM,4,2018,2025-09-19 16:08:15.290000000
7251,381464,1,5 PM - before 9 PM,3,2018,2025-09-19 16:08:15.290000000
7252,381464,1,9 AM - before 11 AM,4,2018,2025-09-19 16:08:15.290000000
7253,381465,1,5 PM - before 9 PM,N/A,2018,2025-09-19 16:08:15.290000000
7254,381466,1,9 AM - before 11 AM,4,2018,2025-09-19 16:08:15.290000000
7255,381468,1,5 PM - before 9 PM,8,2018,2025-09-19 16:08:15.290000000
7256,381469,1,9 AM - before 11 AM,4,2018,2025-09-19 16:08:15.290000000
7257,381469,1,5 PM - before 9 PM,4,2018,2025-09-19 16:08:15.290000000
7258,381470,1,5 PM - before 9 PM,4,2018,2025-09-19 16:08:15.290000000
7259,381495,1,5 PM - before 9 PM,1,2018,2025-09-19 16:08:15.290000000
7260,381497,1,11 AM - before 2 PM,2,2018,2025-09-19 16:08:15.290000000
7261,381497,1,5 PM - before 9 PM,5,2018,2025-09-19 16:08:15.290000000
7262,381498,1,5 PM - before 9 PM,3,2018,2025-09-19 16:08:15.290000000
7263,381499,1,5 PM - before 9 PM,4,2018,2025-09-19 16:08:15.290000000
7264,381500,1,5 PM - before 9 PM,1,2018,2025-09-19 16:08:15.290000000
7265,381500,1,9 AM - before 11 AM,2,2018,2025-09-19 16:08:15.290000000
7266,381647,4,Before 9 AM,24,2018,2025-09-19 16:08:15.290000000
7267,381726,3,5 PM - before 9 PM,4,2018,2025-09-19 16:08:15.290000000
7268,381730,3,Before 9 AM,4,2018,2025-09-19 16:08:15.290000000
7269,381735,3,5 PM - before 9 PM,5,2018,2025-09-19 16:08:15.290000000
7270,381736,3,5 PM - before 9 PM,6,2018,2025-09-19 16:08:15.290000000
7271,381737,3,5 PM - before 9 PM,7,2018,2025-09-19 16:08:15.290000000
7272,381738,3,5 PM - before 9 PM,5,2018,2025-09-19 16:08:15.290000000
7273,381772,5,9 AM - before 11 AM,1,2018,2025-09-19 16:08:15.290000000
7274,381772,5,2 PM - before 5 PM,1,2018,2025-09-19 16:08:15.290000000
7275,381822,5,Before 9 AM,10,2018,2025-09-19 16:08:15.290000000
7276,381859,4,5 PM - before 9 PM,5,2018,2025-09-19 16:08:15.290000000
7277,381897,6,2 PM - before 5 PM,6,2018,2025-09-19 16:08:15.290000000
7278,381897,6,9 AM - before 11 AM,1,2018,2025-09-19 16:08:15.290000000
7279,381956,6,9 AM - before 11 AM,1,2018,2025-09-19 16:08:15.290000000
7280,381956,6,5 PM - before 9 PM,3,2018,2025-09-19 16:08:15.290000000
7281,382137,5,Before 9 AM,N/A,2018,2025-09-19 16:08:15.290000000
7282,382171,3,11 AM - before 2 PM,8,2018,2025-09-19 16:08:15.290000000
7283,382172,3,Before 9 AM,4,2018,2025-09-19 16:08:15.290000000
7284,382173,3,5 PM - before 9 PM,N/A,2018,2025-09-19 16:08:15.290000000
7285,382174,3,Before 9 AM,4,2018,2025-09-19 16:08:15.290000000
7286,382177,2,5 PM - before 9 PM,3,2018,2025-09-19 16:08:15.290000000
7287,382177,2,11 AM - before 2 PM,1,2018,2025-09-19 16:08:15.290000000
7288,382177,2,Before 9 AM,3,2018,2025-09-19 16:08:15.290000000
7289,382203,6,Before 9 AM,2,2018,2025-09-19 16:08:15.290000000
7290,382207,6,5 PM - before 9 PM,2,2018,2025-09-19 16:08:15.290000000
7291,382207,6,9 AM - before 11 AM,1,2018,2025-09-19 16:08:15.290000000
7292,382210,1,5 PM - before 9 PM,4,2018,2025-09-19 16:08:15.290000000
7293,382210,1,9 AM - before 11 AM,2,2018,2025-09-19 16:08:15.290000000
7294,382211,1,11 AM - before 2 PM,4,2018,2025-09-19 16:08:15.290000000
7295,382211,1,9 AM - before 11 AM,3,2018,2025-09-19 16:08:15.290000000
7296,382211,1,5 PM - before 9 PM,3,2018,2025-09-19 16:08:15.290000000
7297,382212,1,5 PM - before 9 PM,4,2018,2025-09-19 16:08:15.290000000
7298,382212,1,11 AM - before 2 PM,4,2018,2025-09-19 16:08:15.290000000
7299,382212,1,9 AM - before 11 AM,2,2018,2025-09-19 16:08:15.290000000
7300,382213,1,5 PM - before 9 PM,4,2018,2025-09-19 16:08:15.290000000
7301,382215,1,5 PM - before 9 PM,4,2018,2025-09-19 16:08:15.290000000
7302,382217,1,9 AM - before 11 AM,2,2018,2025-09-19 16:08:15.290000000
7303,382217,1,5 PM - before 9 PM,2,2018,2025-09-19 16:08:15.290000000
7304,382218,1,11 AM - before 2 PM,N/A,2018,2025-09-19 16:08:15.290000000
7305,382219,1,5 PM - before 9 PM,1,2018,2025-09-19 16:08:15.290000000
7306,382219,1,9 AM - before 11 AM,1,2018,2025-09-19 16:08:15.290000000
7307,382221,1,9 AM - before 11 AM,N/A,2018,2025-09-19 16:08:15.290000000
7308,382222,1,9 AM - before 11 AM,1,2018,2025-09-19 16:08:15.290000000
7309,382222,1,5 PM - before 9 PM,2,2018,2025-09-19 16:08:15.290000000
7310,382222,1,11 AM - before 2 PM,4,2018,2025-09-19 16:08:15.290000000
7311,382223,1,9 AM - before 11 AM,8,2018,2025-09-19 16:08:15.290000000
7312,382225,1,5 PM - before 9 PM,4,2018,2025-09-19 16:08:15.290000000
7313,382226,1,5 PM - before 9 PM,4,2018,2025-09-19 16:08:15.290000000
7314,382231,6,9 AM - before 11 AM,5,2018,2025-09-19 16:08:15.290000000
7315,382231,6,5 PM - before 9 PM,9,2018,2025-09-19 16:08:15.290000000
7316,382231,6,Before 9 AM,9,2018,2025-09-19 16:08:15.290000000
7317,382263,6,5 PM - before 9 PM,2,2018,2025-09-19 16:08:15.290000000
7318,382263,6,Before 9 AM,2,2018,2025-09-19 16:08:15.290000000
7319,382264,5,5 PM - before 9 PM,3,2018,2025-09-19 16:08:15.290000000
7320,382264,5,Before 9 AM,24,2018,2025-09-19 16:08:15.290000000
7321,382290,3,Before 9 AM,4,2018,2025-09-19 16:08:15.290000000
7322,382291,3,5 PM - before 9 PM,5,2018,2025-09-19 16:08:15.290000000
7323,382292,3,Before 9 AM,25,2018,2025-09-19 16:08:15.290000000
7324,382293,3,Before 9 AM,5,2018,2025-09-19 16:08:15.290000000
7325,382293,3,11 AM - before 2 PM,5,2018,2025-09-19 16:08:15.290000000
7326,382352,6,5 PM - before 9 PM,N/A,2018,2025-09-19 16:08:15.290000000
7327,382352,6,Before 9 AM,2,2018,2025-09-19 16:08:15.290000000
7328,382378,6,Before 9 AM,4,2018,2025-09-19 16:08:15.290000000
7329,382378,6,5 PM - before 9 PM,4,2018,2025-09-19 16:08:15.290000000
7330,382383,5,Before 9 AM,1,2018,2025-09-19 16:08:15.290000000
7331,382412,1,11 AM - before 2 PM,4,2018,2025-09-19 16:08:15.290000000
7332,382427,5,Before 9 AM,N/A,2018,2025-09-19 16:08:15.290000000
7333,382457,6,Before 9 AM,24,2018,2025-09-19 16:08:15.290000000
7334,382494,6,Before 9 AM,8,2018,2025-09-19 16:08:15.290000000
7335,382494,6,2 PM - before 5 PM,6,2018,2025-09-19 16:08:15.290000000
7336,382499,6,Before 9 AM,20,2018,2025-09-19 16:08:15.290000000
7337,382574,1,5 PM - before 9 PM,5,2018,2025-09-19 16:08:15.290000000
7338,382574,1,9 AM - before 11 AM,4,2018,2025-09-19 16:08:15.290000000
7339,382575,1,5 PM - before 9 PM,5,2018,2025-09-19 16:08:15.290000000
7340,382576,1,11 AM - before 2 PM,2,2018,2025-09-19 16:08:15.290000000
7341,382576,1,5 PM - before 9 PM,3,2018,2025-09-19 16:08:15.290000000
7342,382577,1,9 AM - before 11 AM,4,2018,2025-09-19 16:08:15.290000000
7343,382577,1,5 PM - before 9 PM,6,2018,2025-09-19 16:08:15.290000000
7344,382578,1,5 PM - before 9 PM,5,2018,2025-09-19 16:08:15.290000000
7345,382579,1,5 PM - before 9 PM,6,2018,2025-09-19 16:08:15.290000000
7346,382580,1,5 PM - before 9 PM,3,2018,2025-09-19 16:08:15.290000000
7347,382581,1,5 PM - before 9 PM,3,2018,2025-09-19 16:08:15.290000000
7348,382581,1,9 AM - before 11 AM,5,2018,2025-09-19 16:08:15.290000000
7349,382582,1,5 PM - before 9 PM,4,2018,2025-09-19 16:08:15.290000000
7350,382583,1,5 PM - before 9 PM,8,2018,2025-09-19 16:08:15.290000000
7351,382593,6,5 PM - before 9 PM,4,2018,2025-09-19 16:08:15.290000000
7352,382607,6,9 PM or later,2,2018,2025-09-19 16:08:15.290000000
7353,382607,6,5 PM - before 9 PM,2,2018,2025-09-19 16:08:15.290000000
7354,382607,6,11 AM - before 2 PM,7,2018,2025-09-19 16:08:15.290000000
7355,382645,3,11 AM - before 2 PM,3,2018,2025-09-19 16:08:15.290000000
7356,382693,1,5 PM - before 9 PM,1,2018,2025-09-19 16:08:15.290000000
7357,382693,1,9 PM or later,1,2018,2025-09-19 16:08:15.290000000
7358,382694,1,9 PM or later,1,2018,2025-09-19 16:08:15.290000000
7359,382695,1,5 PM - before 9 PM,N/A,2018,2025-09-19 16:08:15.290000000
7360,382702,3,2 PM - before 5 PM,N/A,2018,2025-09-19 16:08:15.290000000
7361,382702,3,Before 9 AM,1,2018,2025-09-19 16:08:15.290000000
7362,382704,6,Before 9 AM,N/A,2018,2025-09-19 16:08:15.290000000
7363,382704,6,5 PM - before 9 PM,N/A,2018,2025-09-19 16:08:15.290000000
7364,382754,1,9 AM - before 11 AM,2,2018,2025-09-19 16:08:15.290000000
7365,382754,1,5 PM - before 9 PM,2,2018,2025-09-19 16:08:15.290000000
7366,382768,5,Before 9 AM,2,2018,2025-09-19 16:08:15.290000000
7367,382885,5,Before 9 AM,26,2018,2025-09-19 16:08:15.290000000
7368,382903,6,5 PM - before 9 PM,2,2018,2025-09-19 16:08:15.290000000
7369,382903,6,Before 9 AM,2,2018,2025-09-19 16:08:15.290000000
7370,382905,3,Before 9 AM,25,2018,2025-09-19 16:08:15.290000000
7371,382947,5,9 AM - before 11 AM,24,2018,2025-09-19 16:08:15.290000000
7372,382947,5,2 PM - before 5 PM,28,2018,2025-09-19 16:08:15.290000000
7373,382969,2,Before 9 AM,22,2018,2025-09-19 16:08:15.290000000
7374,382969,2,5 PM - before 9 PM,2,2018,2025-09-19 16:08:15.290000000
7375,382970,2,5 PM - before 9 PM,3,2018,2025-09-19 16:08:15.290000000
7376,382970,2,Before 9 AM,3,2018,2025-09-19 16:08:15.290000000
7377,382972,2,5 PM - before 9 PM,2,2018,2025-09-19 16:08:15.290000000
7378,382972,2,Before 9 AM,10,2018,2025-09-19 16:08:15.290000000
7379,382973,2,Before 9 AM,3,2018,2025-09-19 16:08:15.290000000
7380,382973,2,5 PM - before 9 PM,3,2018,2025-09-19 16:08:15.290000000
7381,382974,2,5 PM - before 9 PM,2,2018,2025-09-19 16:08:15.290000000
7382,382975,2,5 PM - before 9 PM,3,2018,2025-09-19 16:08:15.290000000
7383,382975,2,9 AM - before 11 AM,3,2018,2025-09-19 16:08:15.290000000
7384,382976,2,5 PM - before 9 PM,4,2018,2025-09-19 16:08:15.290000000
7385,382998,6,Before 9 AM,7,2018,2025-09-19 16:08:15.290000000
7386,383033,6,Before 9 AM,11,2018,2025-09-19 16:08:15.290000000
7387,383033,6,11 AM - before 2 PM,8,2018,2025-09-19 16:08:15.290000000
7388,383033,6,5 PM - before 9 PM,9,2018,2025-09-19 16:08:15.290000000
7389,383045,5,2 PM - before 5 PM,7,2018,2025-09-19 16:08:15.290000000
7390,383045,5,Before 9 AM,18,2018,2025-09-19 16:08:15.290000000
7391,383060,5,Before 9 AM,4,2018,2025-09-19 16:08:15.290000000
7392,383095,3,5 PM - before 9 PM,5,2018,2025-09-19 16:08:15.290000000
7393,383120,6,5 PM - before 9 PM,24,2018,2025-09-19 16:08:15.290000000
7394,383120,6,11 AM - before 2 PM,1,2018,2025-09-19 16:08:15.290000000
7395,383126,3,9 AM - before 11 AM,4,2018,2025-09-19 16:08:15.290000000
7396,383129,3,Before 9 AM,N/A,2018,2025-09-19 16:08:15.290000000
